,Unnamed: 0,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
26133,37978,12320107,JE174941,03/21/2021 04:00:00 AM,067XX S RIDGELAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - PORCH / HALLWAY,False,False,332,3,5.0,43,14,1189028.0,1860610.0,2021,03/28/2021 04:57:44 PM,41.772572774,-87.58262400299999,"(41.772572774, -87.582624003)"
15249,22146,12296204,JE145924,02/18/2021 04:00:00 PM,048XX W AUGUSTA BLVD,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,False,1531,15,37.0,25,11,1143977.0,1906209.0,2021,02/25/2021 03:51:59 PM,41.89866338,-87.746628239,"(41.89866338, -87.746628239)"
2875,4340,12265896,JE108667,01/10/2021 02:00:00 AM,004XX N CENTRAL PARK BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1123,11,27.0,23,14,1152273.0,1902600.0,2021,01/17/2021 03:49:56 PM,41.888600199,-87.71625258600001,"(41.888600199, -87.716252586)"
22860,33249,12313969,JE167267,03/12/2021 06:00:00 PM,013XX S KARLOV AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,True,1011,10,24.0,29,06,1149269.0,1893370.0,2021,03/19/2021 04:51:13 PM,41.863330777,-87.727523713,"(41.863330777, -87.727523713)"
9143,13405,12282234,JE126814,01/28/2021 06:30:00 PM,003XX W WENDELL ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1823,18,27.0,8,14,1173804.0,1907389.0,2021,02/04/2021 03:52:02 PM,41.901289378,-87.63704049200001,"(41.901289378, -87.637040492)"
7848,11635,12277881,JE122491,01/24/2021 04:30:00 AM,060XX S LA SALLE ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,SIDEWALK,False,False,311,3,20.0,68,04B,1176340.0,1864830.0,2021,01/31/2021 03:48:03 PM,41.784447407,-87.629007588,"(41.784447407, -87.629007588)"
16247,23560,12298155,JE148359,02/22/2021 01:38:00 AM,063XX S CALIFORNIA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,825,8,17.0,66,08B,1158805.0,1862394.0,2021,03/01/2021 03:46:28 PM,41.778138848000005,-87.69336461,"(41.778138848, -87.69336461)"
31868,46378,12334332,JE192213,04/07/2021 11:11:00 AM,075XX S MERRILL AVE,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,RESIDENCE,False,True,414,4,8.0,43,04B,1191843.0,1855433.0,2021,04/14/2021 05:57:55 PM,41.75829879,-87.572473045,"(41.75829879, -87.572473045)"
12222,17746,12288938,JE136166,02/08/2021 04:25:00 PM,011XX S WABASH AVE,0460,BATTERY,SIMPLE,RESTAURANT,False,False,123,1,4.0,32,08B,1176950.0,1895435.0,2021,02/15/2021 03:50:56 PM,41.868416309,-87.625847056,"(41.868416309, -87.625847056)"
31873,46385,12338372,JE197245,03/31/2021 03:24:00 PM,014XX N KEELER AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,2534,25,26.0,23,06,1148120.0,1909292.0,2021,04/14/2021 05:49:39 PM,41.907044695,-87.731331614,"(41.907044695, -87.731331614)"
33619,48970,12338824,JE197751,04/12/2021 10:00:00 PM,018XX W MONROE ST,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,APARTMENT,True,True,1223,12,27.0,28,04B,1164254.0,1899585.0,2021,04/19/2021 05:20:48 PM,41.880081938,-87.67233921799999,"(41.880081938, -87.672339218)"
21732,31568,12311658,JE163665,03/09/2021 11:15:00 AM,027XX N LARAMIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2514,25,31.0,19,08B,1141250.0,1917568.0,2021,03/16/2021 04:52:52 PM,41.929884464,-87.75636382200001,"(41.929884464, -87.756363822)"
33664,49055,12339513,JE198360,04/13/2021 03:14:00 PM,010XX E 47TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,True,True,222,2,4.0,39,08B,1184025.0,1874060.0,2021,04/20/2021 04:49:35 PM,41.809599074,-87.600543125,"(41.809599074, -87.600543125)"
19580,28365,12308782,JE161174,02/22/2021 04:15:00 PM,078XX S SAGINAW AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,421,4,7.0,43,06,1195282.0,1853441.0,2021,03/09/2021 03:52:09 PM,41.752748436,-87.559935307,"(41.752748436, -87.559935307)"
26076,37886,12320508,JE175351,03/21/2021 01:30:00 PM,062XX S MAJOR AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,False,True,812,8,13.0,64,08B,1139481.0,1862561.0,2021,03/28/2021 04:57:44 PM,41.778969919,-87.764204309,"(41.778969919, -87.764204309)"
27038,39283,12323349,JE178819,03/24/2021 08:19:00 PM,035XX W 38TH PL,0560,ASSAULT,SIMPLE,APARTMENT,False,True,911,9,12.0,58,08A,1153368.0,1878840.0,2021,03/31/2021 04:59:47 PM,41.823378324,-87.712861851,"(41.823378324, -87.712861851)"
27288,39656,12328045,JE184483,03/14/2021 08:00:00 AM,012XX W 31ST ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,913,9,11.0,60,11,1168442.0,1884243.0,2021,04/01/2021 05:01:37 PM,41.837892653,-87.657404945,"(41.837892653, -87.657404945)"
99,137,12269980,JE113251,01/03/2021 12:00:00 AM,078XX S HALSTED ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,POLICE FACILITY / VEHICLE PARKING LOT,False,False,621,6,17.0,71,11,1172325.0,1852947.0,2021,01/17/2021 03:48:02 PM,41.751928332,-87.64407726399999,"(41.751928332, -87.644077264)"
6938,10327,12276054,JE120440,01/22/2021 05:35:00 PM,003XX W DIVISION ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1823,18,27.0,8,08B,1174035.0,1908316.0,2021,01/29/2021 03:46:26 PM,41.903827966,-87.63616434299999,"(41.903827966, -87.636164343)"
6087,9097,12273105,JE116927,01/19/2021 09:30:00 AM,028XX E 80TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,422,4,7.0,46,14,1196661.0,1852476.0,2021,01/26/2021 03:51:22 PM,41.750066278,-87.554913938,"(41.750066278, -87.554913938)"
7888,11698,12277580,JE122168,01/24/2021 04:41:00 PM,037XX W MONTROSE AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,RESTAURANT,False,False,1723,17,35.0,14,04A,1150488.0,1928978.0,2021,01/31/2021 03:48:03 PM,41.961018792,-87.72211732,"(41.961018792, -87.72211732)"
25511,37073,12319593,JE174269,03/20/2021 12:21:00 PM,076XX S DREXEL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,True,True,624,6,8.0,69,08B,1183557.0,1854474.0,2021,03/27/2021 04:58:28 PM,41.755864287,-87.60286992399999,"(41.755864287, -87.602869924)"
28608,41621,12326975,JE182993,03/29/2021 10:10:00 AM,056XX N SHERIDAN RD,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,SIDEWALK,True,True,2022,20,48.0,77,04B,1168616.0,1937674.0,2021,04/05/2021 05:04:35 PM,41.984506698,-87.655216366,"(41.984506698, -87.655216366)"
10521,15308,12283305,JE129278,02/01/2021 02:22:00 PM,062XX S MARSHFIELD AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,714,7,16.0,67,06,1166411.0,1863331.0,2021,02/08/2021 03:48:15 PM,41.780551382,-87.66545394,"(41.780551382, -87.66545394)"
9547,13960,12280908,JE126244,01/29/2021 03:06:00 AM,002XX E ONTARIO ST,0560,ASSAULT,SIMPLE,HOTEL / MOTEL,False,False,1834,18,42.0,8,08A,1178002.0,1904540.0,2021,02/05/2021 03:47:46 PM,41.893377059,-87.621707822,"(41.893377059, -87.621707822)"
17904,25920,12302101,JE153170,02/26/2021 03:45:00 PM,025XX S BLUE ISLAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1034,10,25.0,31,14,1161331.0,1886997.0,2021,03/05/2021 03:49:32 PM,41.845600518000005,-87.683422021,"(41.845600518, -87.683422021)"
32870,47904,12336858,JE195379,04/10/2021 01:15:00 PM,089XX S ASHLAND AVE,0560,ASSAULT,SIMPLE,HOTEL / MOTEL,False,False,2221,22,21.0,73,08A,1167235.0,1845486.0,2021,04/17/2021 05:31:27 PM,41.731564657,-87.66294281100001,"(41.731564657, -87.662942811)"
21118,30638,12309264,JE161807,03/07/2021 11:37:00 AM,024XX S AVERS AVE,0460,BATTERY,SIMPLE,APARTMENT,False,False,1013,10,22.0,30,08B,1151097.0,1887482.0,2021,03/14/2021 04:50:05 PM,41.847137801,-87.72096736600001,"(41.847137801, -87.720967366)"
24788,36015,12317446,JE171621,03/17/2021 01:00:00 PM,058XX S CARPENTER ST,0810,THEFT,OVER $500,STREET,False,False,712,7,16.0,68,06,1170307.0,1866231.0,2021,03/24/2021 05:06:10 PM,41.788425396,-87.651086159,"(41.788425396, -87.651086159)"
8394,12432,12281241,JE125675,01/25/2021 01:00:00 PM,009XX N MICHIGAN AVE,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,False,False,1833,18,42.0,8,06,1177324.0,1906733.0,2021,02/02/2021 03:46:23 PM,41.899410159,-87.624131266,"(41.899410159, -87.624131266)"
9229,13526,12284484,JE130463,01/24/2021 10:00:00 PM,003XX W WACKER DR,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,OTHER (SPECIFY),False,False,122,1,42.0,32,14,1174120.0,1901942.0,2021,02/04/2021 03:49:24 PM,41.886335464,-87.636042402,"(41.886335464, -87.636042402)"
4077,6133,12268564,JE111664,01/13/2021 06:00:00 AM,035XX S LAKE PARK AVE,0810,THEFT,OVER $500,STREET,False,False,212,2,4.0,36,06,1181974.0,1881699.0,2021,01/20/2021 03:53:42 PM,41.830608799,-87.60782919,"(41.830608799, -87.60782919)"
540,789,12266793,JE109672,01/09/2021 04:00:00 PM,034XX W 84TH ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,834,8,18.0,70,11,1154846.0,1848674.0,2021,01/16/2021 03:52:53 PM,41.740568907,-87.70824408200001,"(41.740568907, -87.708244082)"
20631,29936,12307704,JE159824,03/05/2021 11:00:00 AM,025XX N NORMANDY AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,2512,25,29.0,18,06,1131321.0,1916235.0,2021,03/12/2021 03:54:10 PM,41.926404101,-87.792881805,"(41.926404101, -87.792881805)"
5725,8585,12273651,JE117601,01/19/2021 06:50:00 PM,089XX S STONY ISLAND AVE,0810,THEFT,OVER $500,APPLIANCE STORE,False,False,413,4,8.0,48,06,1188475.0,1846086.0,2021,01/26/2021 03:51:22 PM,41.732730806,-87.585114125,"(41.732730806, -87.585114125)"
19054,27595,12303728,JE155009,02/28/2021 12:14:00 PM,078XX S MARYLAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,SIDEWALK,False,False,624,6,8.0,69,14,1183263.0,1853117.0,2021,03/07/2021 03:52:28 PM,41.752147383,-87.60398951299999,"(41.752147383, -87.603989513)"
11375,16523,12286282,JE132846,02/04/2021 11:53:00 PM,081XX S CRANDON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,414,4,8.0,46,14,1192935.0,1851459.0,2021,02/11/2021 03:47:49 PM,41.747367236,-87.568600494,"(41.747367236, -87.568600494)"
3806,5746,12268313,JE111286,01/13/2021 05:25:00 AM,071XX S RIDGELAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,324,3,7.0,43,08B,1189111.0,1857781.0,2021,01/20/2021 03:53:42 PM,41.764807775,-87.582410292,"(41.764807775, -87.582410292)"
27372,39786,12325016,JE179988,03/25/2021 04:14:00 PM,019XX N NEWLAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,2513,25,29.0,25,14,1129779.0,1912128.0,2021,04/01/2021 05:04:48 PM,41.915160503,-87.79864215100001,"(41.915160503, -87.798642151)"
19156,27766,12323270,JE178718,03/23/2021 03:00:00 PM,079XX S STONY ISLAND AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,True,411,4,8.0,45,04A,1188223.0,1852840.0,2021,03/30/2021 04:51:43 PM,41.751270452,-87.585822373,"(41.751270452, -87.585822373)"
17336,25124,12297967,JE148093,02/21/2021 03:16:00 PM,013XX N KARLOV AVE,0460,BATTERY,SIMPLE,RESIDENCE,True,False,2534,25,37.0,23,08B,1148807.0,1908543.0,2021,03/04/2021 03:49:38 PM,41.904976105,-87.72882733899999,"(41.904976105, -87.728827339)"
13082,19012,12294690,JE143901,02/12/2021 03:00:00 PM,024XX S HOMAN AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,1024,10,12.0,30,11,1154086.0,1887586.0,2021,02/19/2021 03:48:53 PM,41.847364179,-87.709994915,"(41.847364179, -87.709994915)"
32322,47079,12335480,JE193342,04/08/2021 11:05:00 AM,006XX W Schubert Ave,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,False,False,1935,19,43.0,7,11,,,2021,04/15/2021 05:38:17 PM,,,
26397,38358,12321538,JE176331,03/22/2021 10:49:00 AM,011XX S CLARK ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,123,1,4.0,32,06,1175696.0,1895352.0,2021,03/29/2021 04:53:03 PM,41.86821682,-87.6304532,"(41.86821682, -87.6304532)"
20802,30176,12308626,JE161044,03/06/2021 11:05:00 AM,020XX W 79TH ST,0890,THEFT,FROM BUILDING,CLEANING STORE,False,False,611,6,18.0,71,06,1164294.0,1852264.0,2021,03/13/2021 03:51:08 PM,41.750226862,-87.673526493,"(41.750226862, -87.673526493)"
1546,2290,12258740,JE100273,01/01/2021 05:30:00 AM,032XX W 56TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,822,8,14.0,63,08B,1155791.0,1867309.0,2021,01/16/2021 03:49:23 PM,41.791687345,-87.704282326,"(41.791687345, -87.704282326)"
28454,41388,12326152,JE182044,03/28/2021 06:54:00 AM,088XX S DAUPHIN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,False,False,632,6,8.0,44,14,1183947.0,1846695.0,2021,04/04/2021 05:01:16 PM,41.734508789,-87.601683077,"(41.734508789, -87.601683077)"
4935,7370,12274597,JE113888,01/15/2021 06:20:00 PM,105XX S OGLESBY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,False,True,434,4,7.0,51,08B,1193860.0,1835612.0,2021,01/23/2021 03:52:14 PM,41.703858986,-87.565728891,"(41.703858986, -87.565728891)"
29904,43489,12329870,JE186455,04/01/2021 04:30:00 PM,083XX S STEWART AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,DEPARTMENT STORE,True,False,622,6,21.0,44,11,1175078.0,1849610.0,2021,04/08/2021 05:05:01 PM,41.742710224,-87.63408818100001,"(41.742710224, -87.634088181)"
31946,46494,12338647,JE196961,03/19/2021 02:30:00 PM,035XX N KIMBALL AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,1732,17,35.0,21,11,1153099.0,1923246.0,2021,04/14/2021 05:49:39 PM,41.945238279,-87.712670479,"(41.945238279, -87.712670479)"
17925,25951,12305079,JE156683,02/26/2021 07:00:00 AM,004XX N MC CLURG CT,1242,DECEPTIVE PRACTICE,COMPUTER FRAUD,APARTMENT,False,False,1834,18,42.0,8,11,1179115.0,1903493.0,2021,03/05/2021 03:49:32 PM,41.89047864,-87.61765229999999,"(41.89047864, -87.6176523)"
19526,28286,12307600,JE159696,02/07/2021 12:00:00 AM,105XX S MAPLEWOOD AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,2211,22,19.0,72,11,1161242.0,1834724.0,2021,03/09/2021 03:52:09 PM,41.702157914,-87.685194404,"(41.702157914, -87.685194404)"
8933,13128,12279343,JE124318,01/27/2021 06:19:00 AM,088XX S YALE AVE,0560,ASSAULT,SIMPLE,RESIDENCE,True,True,634,6,21.0,49,08A,1176039.0,1846310.0,2021,02/03/2021 03:58:22 PM,41.733633123,-87.630665795,"(41.733633123, -87.630665795)"
6404,9549,12276251,JE120569,01/20/2021 09:00:00 AM,017XX N LOTUS AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,APARTMENT,False,False,2532,25,37.0,25,11,1139795.0,1911077.0,2021,01/27/2021 03:54:59 PM,41.912099193,-87.76186959200001,"(41.912099193, -87.761869592)"
11686,16980,12286952,JE133757,02/05/2021 09:19:00 PM,031XX W POPE JOHN PAUL II DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,921,9,15.0,58,08B,1156143.0,1875960.0,2021,02/12/2021 03:49:04 PM,41.815419791,-87.702758872,"(41.815419791, -87.702758872)"
25197,36628,12323175,JE178600,03/15/2021 03:00:00 AM,022XX W MONROE ST,0820,THEFT,$500 AND UNDER,STREET,False,False,1223,12,27.0,28,06,1161585.0,1899506.0,2021,03/26/2021 04:58:11 PM,41.879921145,-87.682141659,"(41.879921145, -87.682141659)"
11450,16637,12286866,JE133271,02/04/2021 07:19:00 PM,049XX W IRVING PARK RD,0860,THEFT,RETAIL THEFT,TAVERN / LIQUOR STORE,False,False,1634,16,45.0,15,06,1142882.0,1926140.0,2021,02/11/2021 03:47:49 PM,41.953376545,-87.750152275,"(41.953376545, -87.750152275)"
16406,23791,12298338,JE148494,02/22/2021 08:56:00 AM,008XX W 119TH ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,524,5,34.0,53,06,1172868.0,1825938.0,2021,03/01/2021 03:46:28 PM,41.677799762,-87.642881123,"(41.677799762, -87.642881123)"
21061,30546,12308536,JE160768,03/06/2021 09:00:00 AM,042XX S MAPLEWOOD AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,921,9,15.0,58,08A,1160070.0,1876369.0,2021,03/13/2021 03:51:08 PM,41.816462157,-87.688342625,"(41.816462157, -87.688342625)"
13930,20228,12292187,JE140571,02/13/2021 10:10:00 AM,002XX N CENTRAL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1523,15,37.0,25,08B,1139002.0,1901125.0,2021,02/20/2021 03:50:23 PM,41.884804156,-87.765025079,"(41.884804156, -87.765025079)"
9863,14391,12281896,JE127381,01/30/2021 09:31:00 AM,048XX S EVANS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,223,2,4.0,38,08B,1182075.0,1873049.0,2021,02/06/2021 03:52:06 PM,41.806870212,-87.607726628,"(41.806870212, -87.607726628)"
15641,22681,12301144,JE152116,02/03/2021 06:00:00 PM,048XX S PULASKI RD,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE, MOTOR VEHICLE",COMMERCIAL / BUSINESS OFFICE,False,False,821,8,14.0,57,11,1150513.0,1872252.0,2021,02/27/2021 03:44:15 PM,41.80535602,-87.723507405,"(41.80535602, -87.723507405)"
29593,43040,12333489,JE191431,03/29/2021 06:30:00 PM,071XX S CRANDON AVE,0810,THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,False,False,334,3,5.0,43,06,1192784.0,1858085.0,2021,04/08/2021 05:01:32 PM,41.765553194,-87.56893806299999,"(41.765553194, -87.568938063)"
33602,48942,12339085,JE197964,04/12/2021 10:00:00 PM,035XX S CALUMET AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,212,2,3.0,35,14,1179100.0,1881455.0,2021,04/19/2021 05:20:48 PM,41.830005365,-87.618381345,"(41.830005365, -87.618381345)"
2394,3596,12261408,JE103295,01/04/2021 05:23:00 PM,032XX W ADDISON ST,0545,ASSAULT,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",CTA BUS,False,False,1733,17,35.0,21,08A,1154058.0,1923756.0,2021,01/16/2021 03:49:23 PM,41.946618646,-87.70913189299999,"(41.946618646, -87.709131893)"
32749,47723,12341123,JE199871,03/03/2021 02:00:00 PM,052XX S CALUMET AVE,0810,THEFT,OVER $500,APARTMENT,False,False,231,2,3.0,40,06,1179372.0,1870376.0,2021,04/17/2021 05:23:14 PM,41.799597459,-87.617721894,"(41.799597459, -87.617721894)"
1447,2151,12261513,JE103577,01/05/2021 12:31:00 AM,081XX S INGLESIDE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,631,6,8.0,44,08B,1183978.0,1851262.0,2021,01/16/2021 03:49:23 PM,41.747040408,-87.60142720799999,"(41.747040408, -87.601427208)"
28721,41798,12326736,JE182756,03/29/2021 12:14:00 AM,013XX S KEELER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1011,10,24.0,29,08B,1148598.0,1893462.0,2021,04/05/2021 05:04:35 PM,41.863596202,-87.729984549,"(41.863596202, -87.729984549)"
10940,15890,12285102,JE131385,02/03/2021 02:30:00 PM,042XX W WASHINGTON BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1115,11,28.0,26,14,1148090.0,1900155.0,2021,02/10/2021 03:49:30 PM,41.881972364,-87.73167718299999,"(41.881972364, -87.731677183)"
10471,15237,12283667,JE129686,02/01/2021 07:28:00 PM,024XX W ROOSEVELT RD,1310,CRIMINAL DAMAGE,TO PROPERTY,GAS STATION,False,False,1023,10,28.0,28,14,1160395.0,1894644.0,2021,02/08/2021 03:48:15 PM,41.866604054,-87.68664569100001,"(41.866604054, -87.686645691)"
27651,40204,12324829,JE180521,03/26/2021 03:44:00 PM,005XX N MICHIGAN AVE,0460,BATTERY,SIMPLE,DEPARTMENT STORE,False,False,1834,18,42.0,8,08B,1177337.0,1904048.0,2021,04/02/2021 05:04:22 PM,41.892042096,-87.624165033,"(41.892042096, -87.624165033)"
23167,33685,12314948,JE168568,03/13/2021 09:00:00 PM,021XX S TAN CT,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,RESIDENCE,False,True,914,9,25.0,34,04B,1174554.0,1890522.0,2021,03/20/2021 04:52:03 PM,41.854988543000005,-87.63478994200001,"(41.854988543, -87.634789942)"
27887,40550,12325741,JE181493,03/27/2021 03:18:00 PM,019XX W 18TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1234,12,25.0,31,08B,1163820.0,1891420.0,2021,04/03/2021 05:04:00 PM,41.857685611,-87.67416303,"(41.857685611, -87.67416303)"
24591,35731,12317201,JE171346,03/17/2021 08:00:00 AM,011XX N CAMPBELL AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE,False,False,1211,12,26.0,24,14,1159524.0,1907778.0,2021,03/24/2021 05:06:10 PM,41.902662894,-87.689481476,"(41.902662894, -87.689481476)"
10479,15247,12284349,JE129760,02/01/2021 09:50:00 PM,013XX W 15TH ST,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CHA HALLWAY / STAIRWELL / ELEVATOR,False,True,1233,12,25.0,28,04A,1167637.0,1892859.0,2021,02/08/2021 03:48:15 PM,41.861553084,-87.66011099299999,"(41.861553084, -87.660110993)"
2484,3732,12265055,JE107612,01/09/2021 04:30:00 AM,013XX S INDEPENDENCE BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,1011,10,24.0,29,14,1151227.0,1893205.0,2021,01/16/2021 03:52:53 PM,41.862839858,-87.720340319,"(41.862839858, -87.720340319)"
31150,45328,12332884,JE190590,04/05/2021 05:00:00 PM,070XX S STONY ISLAND AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,GAS STATION,False,False,332,3,5.0,43,11,1188135.0,1858735.0,2021,04/12/2021 05:33:53 PM,41.767448959,-87.585957168,"(41.767448959, -87.585957168)"
33679,49080,12341845,JE201272,04/12/2021 02:00:00 PM,014XX E 53RD ST,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,BANK,False,False,234,2,4.0,41,11,1186659.0,1870409.0,2021,04/20/2021 04:47:09 PM,41.799518433,-87.590997844,"(41.799518433, -87.590997844)"
803,1173,12264700,JE107186,01/08/2021 04:06:00 PM,052XX W MADISON ST,0453,BATTERY,AGGRAVATED POLICE OFFICER - OTHER DANGEROUS WEAPON,STREET,False,False,1522,15,28.0,25,04B,1141310.0,1899518.0,2021,01/16/2021 03:49:23 PM,41.880352091,-87.756589295,"(41.880352091, -87.756589295)"
9644,14080,12284949,JE131176,01/10/2021 07:00:00 AM,057XX N OCTAVIA AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1612,16,41.0,10,11,1126628.0,1937446.0,2021,02/05/2021 03:45:16 PM,41.984689396,-87.80965049,"(41.984689396, -87.80965049)"
33245,48444,12337876,JE196498,04/11/2021 05:15:00 PM,025XX N HALSTED ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1935,19,43.0,7,08B,1170506.0,1917255.0,2021,04/18/2021 05:28:06 PM,41.92843502,-87.648865054,"(41.92843502, -87.648865054)"
6179,9223,12278458,JE122671,01/10/2021 12:24:00 PM,031XX W CARMEN AVE,0810,THEFT,OVER $500,APARTMENT,False,False,1713,17,33.0,14,06,1154352.0,1933710.0,2021,01/27/2021 03:52:04 PM,41.973927174,-87.707784135,"(41.973927174, -87.707784135)"
25296,36762,12318550,JE172946,03/19/2021 12:05:00 AM,012XX S TRIPP AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1011,10,24.0,29,08B,1148246.0,1894057.0,2021,03/26/2021 05:00:56 PM,41.865235736,-87.73126141200001,"(41.865235736, -87.731261412)"
8751,12893,12283212,JE128975,01/25/2021 10:34:00 AM,046XX S WINCHESTER AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,924,9,15.0,61,11,1164133.0,1873950.0,2021,02/03/2021 03:55:29 PM,41.809739487,-87.673506699,"(41.809739487, -87.673506699)"
26421,38387,12324227,JE179123,03/22/2021 01:00:00 PM,031XX N KENMORE AVE,0890,THEFT,FROM BUILDING,RESIDENCE - GARAGE,False,False,1933,19,44.0,6,06,1168730.0,1921000.0,2021,03/29/2021 04:53:03 PM,41.938750197,-87.655282359,"(41.938750197, -87.655282359)"
23678,34408,12315165,JE168869,03/14/2021 03:21:00 PM,035XX W ADAMS ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1123,11,28.0,27,08B,1152844.0,1898845.0,2021,03/21/2021 04:49:58 PM,41.878284802,-87.714255129,"(41.878284802, -87.714255129)"
17047,24705,12301834,JE151934,02/24/2021 05:10:00 PM,061XX N WESTERN AVE,0820,THEFT,$500 AND UNDER,DRUG STORE,False,False,2413,24,40.0,2,06,1159208.0,1940733.0,2021,03/03/2021 03:47:36 PM,41.993099897,-87.68973323600001,"(41.993099897, -87.689733236)"
